Date,", Cameron, Hidalgo, Willacy, Starr, Kenedy, Zapata, Brooks, Jim Hogg","Kleberg, Duval, Jim Wells, Nueces, Webb, San Patricio, Aransas","Refugio, La Salle, Live Oak, McMullen, Bee, Dimmit, Calhoun, Goliad, Maverick, Victoria, Matagorda, Zavala, Frio, Atascosa, Karnes, Jackson, DeWitt","Wilson, Brazoria, Wharton, Kinney, Medina, Uvalde, Lavaca, Galveston, Bexar, Gonzales, Fort Bend, Guadalupe, Colorado, Chambers, Bandera, Comal, Brewster, Real, Caldwell, Harris, Fayette, Jefferson, Austin, Val Verde, Kendall, Edwards, Presidio, Waller, Hays, Kerr, Bastrop, Orange","Liberty, Washington, Terrell, Blanco, Montgomery, Lee, Gillespie, Hardin, Travis, Kimble, Burleson, Sutton, Grimes, San Jacinto, Williamson, Brazos, Llano, Jeff Davis, Mason, Crockett, Walker, Jasper, Tyler, Pecos, Newton, Milam, Burnet, Polk, Menard, Schleicher, Madison, Robertson, Bell, Trinity","San Saba, McCulloch, Lampasas, Falls, Angelina, Leon, Irion, Houston, Reeves, Concho, Sabine, Reagan, Upton, Coryell, San Augustine, Tom Green, Crane, Culberson, Hudspeth, Mills, Ward, Limestone, McLennan, Nacogdoches, Freestone, Hamilton, Coleman, El Paso, Brown, Shelby, Anderson, Sterling, Runnels, Cherokee, Loving, Winkler, Ector, Midland, Glasscock, Coke, Bosque, Comanche, Hill, Navarro, Rusk","Panola, Henderson, Somervell, Erath, Callahan, Taylor, Nolan, Andrews, Martin, Howard, Mitchell, Eastland, Ellis, Smith, Johnson, Hood, Gregg, Harrison, Van Zandt, Kaufman, Stephens, Shackelford, Upshur, Jones, Gaines, Dawson, Fisher, Borden, Scurry, Palo Pinto, Dallas, Tarrant, Parker, Wood, Marion, Rains, Rockwall, Camp, Cass, Morris, Hunt","Hopkins, Yoakum, Terry, Franklin, Lynn, Young, Throckmorton, Haskell, Stonewall, Garza, Kent, Collin, Denton, Titus, Wise, Jack, Delta, Bowie, Fannin, Cochran, Knox, Hockley, Lubbock, Crosby, Archer, Dickens, Baylor, King, Red River, Grayson, Cooke, Lamar, Montague, Clay, Foard, Wichita, Bailey, Lamb, Hale, Floyd, Motley, Cottle, Wilbarger","Hardeman, Childress, Parmer, Castro, Briscoe, Swisher, Hall, Collingsworth, Armstrong, Donley, Deaf Smith, Randall","Gray, Wheeler, Potter, Carson, Oldham, Hemphill, Moore, Roberts, Hutchinson, Hartley"
6/11/20,-0.101265823,0.341772152,0.168674699,5.480916031,0.422005571,0.428571429,0.587192118,0.4,-1,-0.476190476
6/12/20,-0.121308017,0.316455696,0.156626506,5.503816794,0.385793872,0.349544073,0.521182266,0.408163265,-1.571428571,-0.476190476
6/13/20,0.21754386,0.096774194,0.068027211,0.130337849,0.144968732,0.070127505,0.118963486,0.077777778,0.65625,0.038461538
6/14/20,0.088017751,0,0.058064516,0.108163265,0.059095411,0.048314041,0.090134707,0.050898204,0.027777778,0
6/15/20,0.054832714,0,0.020979021,0.075803581,0.073190567,0.054386865,0.083938374,0.066257669,0.05,0
6/16/20,0.068931561,0.225454545,0.028,0.115021771,0.118631991,0.10206422,0.111438183,0.124920736,0.212765957,0.022222222
6/17/20,0.216937355,0.271126761,0.035175879,0.10966578,0.154468085,0.087016575,0.155688623,0.273593074,0.290322581,0.157894737
6/18/20,0.214536928,0.282828283,0.108262108,0.122426266,0.131782946,0.105988593,0.145820497,0.256903766,0.288135593,0.232142857
6/19/20,0.18622449,0.310991957,0.122641509,0.170888589,0.110698538,0.098278986,0.085548574,0.090127279,0.153061224,0.071942446
6/20/20,0.159385113,0.20531401,0.116504854,0.16357206,0.111400087,0.134594595,0.075738916,0.082387285,0.014492754,0.011029412
6/21/20,0.179372197,0.191435768,0.036662453,0.198497121,0.125201939,0.077627243,0.106863197,0.079212254,0,0
6/22/20,0.176427526,0.185096154,0.011444921,0.218473732,0.141977929,0.06642984,0.128058582,0.086101399,0.082125604,0.006069803
6/23/20,0.213215259,0.327146172,0.080717489,0.242763669,0.137876743,0.150024594,0.178200692,0.104903537,0.140127389,0.017770598
6/24/20,0.339910314,0.821256039,0.46875,0.441575575,0.217983651,0.291882556,0.354982818,0.278436846,0.576271186,0.081300813
6/25/20,0.353363229,1.367149758,0.760869565,0.464285714,0.249053747,0.378458498,0.345139412,0.399791232,0.80952381,0.2
6/26/20,0.173764072,0.666666667,0.213903743,0.177744425,0.176883196,0.315789474,0.14516129,0.172025723,0.517241379,0.088495575
6/27/20,0.140904807,0.492935636,0.072340426,0.116998034,0.128460687,0.316,0.094829161,0.084973753,0.11965812,0.056451613
6/28/20,0.152671756,0.4393404,0.02037037,0.102344024,0.215281234,0.181750742,0.088606454,0.067555286,0,0
6/29/20,0.16015625,0.324275362,0.01610306,0.101792768,0.274055693,0.191275168,0.186277416,0.110522332,0,0
