Date,", Cameron, Hidalgo, Willacy, Starr","Kenedy, Zapata, Brooks, Jim Hogg",Kleberg,"Duval, Jim Wells, Nueces, Webb, San Patricio, Aransas","Refugio, La Salle, Live Oak, McMullen, Bee, Dimmit, Calhoun","Goliad, Maverick, Victoria, Matagorda, Zavala, Frio, Atascosa, Karnes, Jackson, DeWitt","Wilson, Brazoria, Wharton, Kinney, Medina, Uvalde, Lavaca, Galveston, Bexar, Gonzales, Fort Bend, Guadalupe, Colorado","Chambers, Bandera, Comal, Brewster, Real, Caldwell, Harris, Fayette, Jefferson, Austin, Val Verde, Kendall, Edwards, Presidio, Waller, Hays, Kerr, Bastrop, Orange","Liberty, Washington, Terrell, Blanco, Montgomery, Lee, Gillespie, Hardin, Travis, Kimble, Burleson, Sutton, Grimes, San Jacinto","Williamson, Brazos, Llano, Jeff Davis, Mason, Crockett, Walker, Jasper, Tyler, Pecos, Newton, Milam, Burnet, Polk, Menard, Schleicher, Madison, Robertson, Bell, Trinity","San Saba, McCulloch, Lampasas, Falls, Angelina, Leon, Irion, Houston, Reeves, Concho, Sabine, Reagan, Upton, Coryell, San Augustine, Tom Green, Crane, Culberson, Hudspeth, Mills, Ward, Limestone, McLennan, Nacogdoches","Freestone, Hamilton, Coleman, El Paso, Brown, Shelby, Anderson, Sterling, Runnels, Cherokee, Loving, Winkler, Ector, Midland, Glasscock, Coke, Bosque, Comanche, Hill, Navarro, Rusk","Panola, Henderson, Somervell, Erath, Callahan, Taylor, Nolan, Andrews, Martin, Howard, Mitchell, Eastland, Ellis, Smith, Johnson, Hood, Gregg, Harrison, Van Zandt, Kaufman","Stephens, Shackelford, Upshur, Jones, Gaines, Dawson, Fisher, Borden, Scurry, Palo Pinto, Dallas, Tarrant, Parker, Wood, Marion, Rains, Rockwall, Camp, Cass, Morris, Hunt","Hopkins, Yoakum, Terry, Franklin, Lynn, Young, Throckmorton, Haskell, Stonewall, Garza, Kent, Collin, Denton, Titus, Wise, Jack, Delta, Bowie, Fannin, Cochran, Knox, Hockley, Lubbock, Crosby, Archer, Dickens, Baylor, King, Red River, Grayson, Cooke","Lamar, Montague, Clay, Foard, Wichita, Bailey, Lamb, Hale, Floyd, Motley, Cottle, Wilbarger","Hardeman, Childress, Parmer, Castro, Briscoe, Swisher, Hall","Collingsworth, Armstrong, Donley, Deaf Smith, Randall","Gray, Wheeler, Potter, Carson, Oldham","Hemphill, Moore, Roberts, Hutchinson, Hartley"
1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3/6/20,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
3/7/20,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3/8/20,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
3/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3/10/20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3/11/20,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
3/12/20,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0
3/13/20,0,0,0,0,0,0,1,2,2,0,0,0,0,1,1,0,0,0,0,0
3/14/20,0,0,0,0,0,0,1,0,1,0,0,0,1,3,1,0,0,0,0,0
3/15/20,0,0,0,0,0,0,1,3,1,1,0,1,0,3,1,0,0,0,0,0
3/16/20,0,0,0,0,0,1,1,3,3,0,0,1,0,9,2,0,0,0,0,0
3/17/20,0,0,0,0,0,1,2,4,4,2,0,1,0,10,2,0,0,0,0,0
3/18/20,0,0,0,0,0,1,12,8,13,6,1,1,0,13,6,0,0,0,0,0
3/19/20,1,0,0,0,0,0,15,9,20,7,5,1,0,25,11,1,0,0,0,0
3/20/20,1,0,0,0,0,0,21,13,20,4,3,1,0,31,14,0,0,0,0,0
3/21/20,1,0,0,0,0,0,18,14,7,3,3,0,1,31,16,0,1,0,0,0
3/22/20,1,0,0,0,0,0,15,8,7,5,0,1,1,34,6,0,0,0,0,0
3/23/20,0,0,0,0,0,0,17,9,11,4,0,1,4,34,13,0,0,0,1,0
3/24/20,0,0,0,4,0,1,18,53,18,11,1,3,3,38,24,1,0,0,1,0
3/25/20,3,0,0,7,0,2,46,55,20,12,5,8,6,70,27,2,1,0,0,0
3/26/20,6,0,0,10,1,3,34,32,29,13,5,7,11,79,41,3,1,0,0,0
3/27/20,6,0,0,10,0,1,50,35,36,16,5,12,13,81,41,5,1,0,0,0
3/28/20,10,0,0,9,1,1,39,89,32,10,3,6,11,79,50,5,1,1,0,0
3/29/20,7,0,0,6,1,1,33,88,39,8,2,7,7,75,46,5,0,0,0,0
3/30/20,15,0,0,6,1,4,63,89,37,16,6,8,11,98,45,2,0,3,2,0
3/31/20,8,0,0,5,1,9,42,130,25,20,5,12,11,119,75,5,0,4,3,0
4/1/20,17,0,0,16,2,9,85,130,52,22,6,17,22,125,71,5,0,4,3,0
4/2/20,28,0,0,3,0,11,83,174,14,18,7,17,22,125,56,5,0,4,6,0
4/3/20,28,0,1,26,0,10,86,165,92,21,10,22,21,125,53,2,1,3,4,0
4/4/20,22,0,0,22,0,9,98,171,67,13,10,20,18,127,62,1,1,7,6,0
4/5/20,18,0,0,25,1,4,115,187,67,12,9,20,14,78,66,2,0,5,6,0
4/6/20,28,0,0,22,1,5,84,368,35,12,6,18,23,109,65,1,0,4,1,0
4/7/20,24,0,0,19,0,11,131,356,39,10,8,25,25,132,66,1,0,2,3,1
4/8/20,24,0,0,17,0,11,100,364,73,12,14,34,33,180,80,1,0,5,7,2
4/9/20,21,0,0,16,2,10,132,234,64,20,15,42,29,181,90,2,0,10,7,6
4/10/20,23,0,0,14,2,12,125,320,70,27,15,43,31,181,83,4,0,6,8,6
4/11/20,38,0,0,14,1,6,132,235,58,26,13,32,31,180,72,2,1,6,4,1
4/12/20,21,0,0,5,0,4,96,129,73,18,5,27,11,138,62,1,0,4,4,0
4/13/20,29,0,0,13,1,4,84,127,71,18,9,21,12,144,54,0,0,5,4,1
4/14/20,29,0,0,13,0,4,57,187,69,18,11,30,24,157,45,0,0,1,0,14
4/15/20,29,0,0,19,0,2,52,219,106,36,20,60,33,179,42,0,0,7,9,14
4/16/20,26,1,1,20,0,0,87,218,110,27,25,64,28,195,69,0,0,7,9,16
4/17/20,24,1,0,10,0,0,104,224,85,26,16,63,30,177,77,1,0,7,10,18
4/18/20,26,0,1,10,0,1,94,195,33,23,7,38,32,139,23,1,0,6,9,16
4/19/20,16,0,0,14,0,0,85,183,21,8,2,27,28,118,23,1,0,6,12,16
4/20/20,19,0,0,13,0,5,74,178,33,16,2,26,20,178,25,2,1,7,18,16
4/21/20,19,0,0,13,0,2,74,181,84,15,5,32,21,186,53,2,2,3,16,19
4/22/20,20,0,0,15,1,3,112,154,105,39,11,64,65,216,67,1,2,5,21,18
4/23/20,18,0,0,15,1,2,130,150,101,36,9,55,43,213,62,1,3,11,23,15
4/24/20,20,0,0,19,1,10,146,128,101,40,10,40,33,210,60,0,0,15,35,12
4/25/20,20,0,0,3,0,3,60,151,37,33,6,36,27,191,39,0,1,12,51,15
4/26/20,15,0,1,6,3,4,28,5,36,38,3,25,23,167,25,0,0,12,48,21
4/27/20,14,0,0,4,1,4,39,168,52,33,14,44,24,179,31,0,0,16,47,22
4/28/20,16,0,0,3,1,5,37,217,85,54,6,41,43,189,30,2,0,10,35,20
4/29/20,17,0,0,3,0,8,70,224,116,42,21,41,44,235,39,2,0,14,67,22
4/30/20,20,0,0,5,0,5,100,218,106,49,14,43,71,297,47,1,0,13,74,23
5/1/20,20,0,0,8,0,7,148,217,66,45,22,48,66,303,52,7,0,24,78,23
5/2/20,16,0,0,9,1,5,183,164,42,40,12,42,48,273,45,7,0,22,83,23
5/3/20,10,0,0,8,1,5,181,142,49,11,5,32,23,321,36,1,0,16,83,13
5/4/20,12,0,0,7,1,0,143,142,66,9,5,32,23,304,31,1,0,15,60,37
5/5/20,12,0,0,7,1,3,104,142,73,19,21,39,46,387,45,6,4,16,56,15
5/6/20,17,0,0,9,0,4,136,150,82,30,34,58,55,402,56,8,4,18,61,15
5/7/20,20,0,0,8,0,1,125,146,86,40,22,67,43,403,60,5,3,17,59,14
5/8/20,23,0,0,17,0,9,119,237,76,37,12,84,32,427,59,2,2,12,64,7
5/9/20,23,0,0,18,0,2,97,239,43,26,3,76,25,339,57,2,0,15,57,34
5/10/20,20,0,0,16,0,2,74,221,34,17,6,47,14,319,50,1,0,3,23,8
5/11/20,20,0,0,14,0,2,76,249,64,18,7,22,24,323,63,8,1,11,24,10
5/12/20,20,0,0,16,1,4,81,250,78,32,9,32,27,390,62,8,1,29,56,0
5/13/20,23,0,0,16,2,9,79,229,83,39,15,59,29,392,84,10,2,39,95,9
5/14/20,25,0,0,25,1,7,75,228,80,35,16,80,27,343,74,8,2,58,95,6
5/15/20,34,0,1,29,0,7,92,218,65,28,18,61,24,308,75,4,2,34,97,6
5/16/20,22,0,1,31,0,0,55,247,40,43,15,83,18,308,55,6,2,35,52,6
5/17/20,8,0,0,10,0,0,57,171,34,35,7,54,0,314,49,3,2,10,52,8
5/18/20,8,0,0,4,0,6,30,226,53,40,4,72,2,311,51,3,3,12,18,10
5/19/20,23,0,0,8,0,6,28,241,80,48,5,82,25,317,86,4,3,12,17,10
5/20/20,24,0,0,15,1,4,98,261,86,55,21,93,34,294,126,7,3,15,17,6
5/21/20,23,0,0,13,1,3,95,260,67,26,2,89,17,290,122,4,0,7,3,0
5/22/20,25,0,0,8,0,1,84,243,56,61,1,116,0,235,75,0,0,9,3,0
5/23/20,5,0,0,6,0,3,54,243,27,22,0,75,0,230,46,0,0,3,9,0
5/24/20,10,0,0,5,0,0,49,167,61,15,4,77,5,200,42,1,0,3,9,0
5/25/20,7,0,1,6,0,0,48,168,64,15,4,44,24,254,36,1,1,0,0,0
5/26/20,12,0,0,6,0,0,14,277,64,17,0,39,8,305,73,0,0,0,0,0
5/27/20,26,0,0,6,0,0,97,285,79,177,13,74,37,320,144,1,0,4,13,0
5/28/20,26,0,0,6,0,7,32,260,83,177,13,71,14,297,99,1,0,4,13,0
5/29/20,25,0,0,4,0,1,124,273,83,110,16,112,34,379,96,3,0,6,15,2
5/30/20,22,0,0,6,0,0,119,233,58,110,5,64,14,276,60,3,0,3,4,21
5/31/20,25,0,0,7,0,0,119,240,59,120,12,64,14,285,72,3,0,3,4,21
6/1/20,22,0,0,4,0,0,58,386,60,157,5,41,2,319,53,0,0,3,4,82
6/2/20,30,1,0,3,1,0,62,409,99,160,18,55,19,380,58,0,0,14,33,3
6/3/20,48,1,0,8,1,6,90,383,100,161,36,62,26,425,89,2,2,14,57,6
6/4/20,49,0,0,14,1,4,124,386,92,115,23,169,30,405,102,5,11,9,57,4
6/5/20,55,0,0,16,4,8,251,366,75,105,18,167,50,398,116,3,3,6,57,4
6/6/20,55,0,0,11,5,4,256,364,61,70,6,97,37,398,75,3,1,5,16,1
6/7/20,52,0,0,0,1,0,150,352,50,33,2,80,0,343,42,0,0,1,2,0
6/8/20,55,0,0,1,1,4,57,341,79,31,3,81,0,430,51,0,0,1,2,0
6/9/20,62,0,0,17,3,12,220,387,160,67,12,89,31,467,81,3,3,10,4,0
6/10/20,77,0,0,25,4,13,251,387,185,96,16,99,43,546,100,5,5,14,8,2
6/11/20,96,0,0,27,3,11,318,400,220,83,49,92,36,560,88,10,4,10,8,2
6/12/20,115,0,0,25,2,11,280,441,181,96,18,97,44,485,95,5,12,10,8,2
6/13/20,123,1,0,21,0,10,309,451,155,100,18,59,25,480,85,13,11,10,0,2
6/14/20,119,0,0,0,0,9,275,414,86,93,16,80,3,452,85,0,0,1,0,0
6/15/20,116,2,0,0,0,3,271,453,169,101,7,99,3,471,97,11,0,2,0,0
6/16/20,139,1,0,62,0,7,265,686,187,146,49,129,38,492,170,27,4,6,4,0
6/17/20,180,7,0,77,0,14,473,682,205,158,65,124,54,648,268,48,9,9,9,0
6/18/20,182,1,1,83,1,37,626,694,192,182,66,157,63,647,262,45,9,8,10,3
6/19/20,216,3,1,115,4,48,794,1358,295,182,55,162,64,644,231,31,8,7,9,1
6/20/20,195,2,1,84,4,32,720,1315,312,202,52,197,23,592,223,31,0,2,3,0
6/21/20,238,2,2,74,1,28,733,1301,503,117,62,150,15,681,177,4,0,0,0,0
6/22/20,240,1,2,75,0,8,626,1524,535,134,60,127,10,707,183,14,8,9,0,4
6/23/20,313,0,2,139,1,53,552,1637,391,222,92,213,108,922,220,41,8,14,7,4
6/24/20,378,1,1,169,3,57,648,1695,390,250,94,244,142,891,320,79,13,21,7,3
6/25/20,392,2,1,282,6,64,759,1529,357,301,104,279,96,820,335,48,13,21,7,4
6/26/20,353,2,2,292,7,73,937,1550,287,293,139,281,77,886,272,49,12,18,5,5
6/27/20,297,2,7,307,3,31,1050,1092,217,247,117,278,69,969,232,27,7,7,4,3
6/28/20,298,2,7,366,3,8,922,1117,659,206,99,146,20,963,223,0,0,0,0,0
6/29/20,367,2,7,351,0,10,830,845,743,251,75,210,78,1179,256,36,0,0,0,0
6/30/20,610,3,7,462,5,39,839,1741,733,333,112,291,224,1210,321,52,4,24,12,6
7/1/20,405,4,6,374,9,157,480,1652,739,339,188,370,268,1271,463,105,12,32,15,10
7/2/20,466,3,5,361,11,170,837,1644,708,338,261,420,260,1248,463,114,16,32,27,11
7/3/20,404,5,6,349,12,156,904,1657,612,277,317,428,270,1159,444,99,11,37,27,8
7/4/20,367,1,2,337,9,24,865,1052,347,137,281,321,241,1140,225,79,5,13,2,1
7/5/20,369,4,8,393,18,2,690,739,349,78,124,291,62,1864,191,13,0,0,0,0
7/6/20,198,5,8,460,18,4,673,1217,370,255,152,200,162,1846,182,18,0,0,0,0
7/7/20,446,5,8,554,23,109,1213,1567,695,397,165,532,429,1749,375,37,3,36,31,6
7/8/20,474,10,5,514,45,178,1360,1421,665,491,373,705,482,1786,496,122,17,45,31,11
7/9/20,471,10,5,577,47,181,1440,1412,935,441,393,737,371,1767,446,104,6,41,21,11
7/10/20,257,9,14,527,33,159,1498,1575,878,420,328,841,307,1685,485,96,5,31,16,10
7/11/20,261,7,18,619,30,87,1502,1731,508,297,267,487,236,1624,475,83,2,21,13,2
7/12/20,584,8,14,420,5,28,1083,2064,354,206,153,400,74,1559,447,29,0,0,0,0
7/13/20,655,6,9,427,7,11,1372,1757,459,215,216,283,67,1669,388,24,0,0,0,0
7/14/20,667,6,9,460,16,15,1058,2023,956,460,305,384,365,1721,412,39,3,29,8,5
7/15/20,916,14,11,549,26,52,1511,2039,992,410,409,663,400,1685,472,63,7,41,21,8
7/16/20,1163,14,15,575,33,285,1018,1993,873,355,272,509,361,1617,546,58,13,40,21,7
7/17/20,998,3,16,508,43,139,1695,1958,637,330,264,498,279,1535,515,55,12,50,22,7
7/18/20,1583,1,15,409,36,190,1851,1552,284,329,168,437,201,1488,452,59,9,43,21,6
7/19/20,851,1,3,363,26,141,1800,1365,259,166,170,445,34,1493,338,52,8,7,3,5
7/20/20,848,0,3,398,28,130,895,1446,334,174,176,292,28,1412,320,13,6,8,2,3
7/21/20,712,1,4,494,48,146,990,1722,403,300,249,756,253,1473,447,61,13,65,55,11
7/22/20,728,2,4,610,82,217,1624,1798,541,327,282,447,316,1376,550,75,12,65,51,15
7/23/20,1016,1,1,637,81,220,1595,1754,544,341,422,614,293,1084,526,72,12,48,48,16
7/24/20,1039,2,1,500,84,161,1233,1824,470,249,277,426,311,1323,493,49,7,38,33,14
7/25/20,922,10,2,411,72,100,642,1447,293,183,231,357,217,1213,354,41,4,26,15,5
7/26/20,592,10,6,408,13,17,1112,1511,249,145,148,241,15,1175,267,12,0,0,0,0
7/27/20,72,4,3,335,22,124,428,1523,313,209,128,419,20,1385,236,34,0,0,0,0
7/28/20,751,2,4,335,40,168,1203,1831,445,268,223,472,298,1501,434,74,8,38,34,11
7/29/20,911,5,4,535,63,281,1814,1812,399,271,244,486,330,1531,475,77,15,48,43,11
7/30/20,1002,5,13,538,46,204,1775,1929,386,283,212,424,302,1406,415,61,11,47,38,11
7/31/20,1037,5,13,529,21,186,975,2069,412,242,212,273,261,1246,355,50,11,44,34,7
8/1/20,742,2,5,415,14,13,460,2003,308,85,125,176,197,1053,297,19,3,44,28,1
8/2/20,836,1,5,357,25,10,233,1795,305,44,112,154,9,900,240,5,0,0,0,0
8/3/20,1707,3,14,402,48,9,352,1539,443,123,173,257,16,1397,182,5,0,0,0,0
8/4/20,1770,6,14,578,73,105,632,1780,629,227,212,539,366,1415,297,43,13,39,50,12
8/5/20,1278,6,14,587,54,391,995,1803,467,241,240,510,382,1134,487,57,15,53,51,12
8/6/20,801,6,14,715,48,259,906,1455,376,229,220,512,322,1092,533,52,16,48,43,11
8/7/20,749,3,8,557,202,270,918,1454,341,240,175,417,294,1201,465,58,9,46,20,6
8/8/20,242,6,7,530,191,43,795,1435,161,104,124,325,231,1154,390,35,8,21,1,5
8/9/20,544,2,7,477,121,13,901,1256,134,69,79,148,15,934,306,3,0,0,0,0
8/10/20,625,16,8,550,42,17,817,1045,322,189,109,398,4,934,383,8,0,0,22,0
8/11/20,682,2,8,649,46,107,874,1112,326,250,165,491,252,755,471,33,6,24,22,3
8/12/20,571,14,9,676,43,110,857,1195,399,224,190,477,379,890,523,52,9,29,26,16
8/13/20,627,3,8,526,42,99,913,1165,291,230,180,433,271,1374,509,47,5,60,28,6
8/14/20,304,6,5,391,38,106,1053,1324,257,216,139,390,246,1563,684,50,5,64,32,6
8/15/20,457,6,5,338,34,42,962,1294,182,109,107,299,162,1681,594,46,1,46,0,3
8/16/20,217,6,9,291,10,1,642,798,155,24,75,277,3,2319,306,15,0,0,0,0
8/17/20,390,10,9,304,8,1,664,808,450,113,74,249,2,2208,323,0,0,0,21,0
8/18/20,485,8,12,322,21,35,783,929,557,194,89,321,146,1184,343,45,4,41,23,5
8/19/20,592,11,12,325,22,86,816,1175,575,159,167,328,220,771,330,59,4,41,24,5
8/20/20,644,18,12,270,18,57,490,1243,582,172,135,273,173,723,266,53,4,28,23,6
8/21/20,647,18,3,160,28,63,445,1194,435,143,122,245,161,684,255,42,4,27,18,4
8/22/20,733,10,3,268,12,41,433,1132,239,114,112,147,102,997,195,22,3,19,1,3
8/23/20,659,10,5,165,6,12,481,850,197,73,85,161,19,455,187,8,0,0,0,0
8/24/20,930,4,5,226,13,12,252,863,353,107,88,165,11,401,186,0,0,0,15,0
8/25/20,1167,4,12,206,12,79,375,958,416,214,103,379,263,472,248,38,2,29,16,5
8/26/20,1140,0,4,175,11,95,276,964,351,228,175,397,283,489,395,42,5,31,24,5
8/27/20,890,4,11,165,13,41,397,962,173,170,227,292,182,568,358,40,3,31,26,4
8/28/20,300,11,2,144,22,48,466,1475,75,154,213,277,170,554,334,34,5,29,26,3
8/29/20,170,15,11,247,25,21,477,1451,109,109,142,177,98,512,326,24,4,19,0,3
8/30/20,236,4,10,151,14,8,280,1140,127,74,112,135,14,967,268,0,0,0,0,0
8/31/20,222,7,10,213,11,0,252,946,157,73,376,137,4,914,287,12,0,0,21,0
9/1/20,237,7,0,353,16,41,378,905,181,132,426,180,142,944,322,45,1,21,22,1
9/2/20,372,12,0,346,21,82,357,829,181,197,152,165,153,631,500,59,3,21,30,6
9/3/20,395,18,31,337,36,35,355,853,255,172,150,164,120,644,509,35,1,51,31,3
9/4/20,343,13,31,283,23,23,255,1063,271,163,133,163,125,729,569,41,3,21,31,7
9/5/20,328,4,9,225,0,1,265,1015,93,133,77,126,115,721,541,30,1,20,1,0
9/6/20,150,0,0,95,0,5,203,774,81,99,52,159,15,368,403,5,0,0,0,0
9/7/20,168,0,0,61,1,5,265,525,72,92,51,97,0,360,186,5,0,0,0,0
9/8/20,252,7,0,133,5,22,337,583,185,106,71,189,6,637,209,5,0,0,13,0
9/9/20,252,7,0,189,1,22,379,790,211,101,70,167,5,626,202,0,0,0,17,0
9/10/20,270,1,9,144,3,98,380,842,318,178,167,175,190,606,243,53,3,20,34,4
9/11/20,68,1,3,106,1,60,404,863,270,95,131,122,84,457,323,37,3,37,36,10
9/12/20,165,1,3,133,1,60,394,1151,150,99,133,129,88,523,320,37,3,37,3,10
9/13/20,86,0,1,61,9,2,331,1044,87,91,75,115,12,545,325,0,0,0,0,0
9/14/20,124,0,1,136,1,4,348,1438,295,116,74,150,5,641,353,16,0,0,26,0
9/15/20,276,1,2,101,0,31,257,1509,332,196,91,192,125,805,302,50,2,29,47,6
9/16/20,399,6,2,127,-3,35,359,1021,349,188,115,212,200,708,469,63,1,39,63,7
9/17/20,389,6,2,131,-3,24,329,971,288,211,123,203,162,826,323,59,2,41,48,10
9/18/20,300,6,7,133,6,22,310,981,237,177,129,250,152,900,354,56,5,41,25,12
9/19/20,98,2,9,115,5,23,298,931,77,113,106,188,84,889,291,21,5,18,2,11
9/20/20,16,0,7,87,25,10,242,863,74,53,81,155,11,664,275,0,0,0,0,0
9/21/20,180,0,5,68,9,12,2667,632,104,82,79,246,5,668,233,0,0,0,41,1
9/22/20,220,1,0,70,9,26,271,670,169,114,101,314,113,779,341,51,2,37,53,4
9/23/20,259,7,0,145,1,24,343,682,174,145,120,314,251,1013,434,82,5,51,61,8
9/24/20,245,6,0,130,0,69,335,797,209,169,153,307,204,996,493,81,4,52,47,14
9/25/20,246,6,0,26,-2,27,319,801,191,110,136,324,190,1046,436,78,8,48,43,13
9/26/20,55,0,1,10,2,16,353,575,123,94,107,227,80,870,282,29,6,36,7,8
9/27/20,1,0,1,10,4,0,230,355,94,60,80,184,5,824,183,0,0,0,0,0
9/28/20,116,0,1,17,0,0,605,512,181,79,72,260,2,935,234,25,0,0,101,0
9/29/20,196,0,0,210,0,15,337,462,192,116,135,399,66,685,424,87,11,71,104,7
9/30/20,222,2,2,14,1,22,348,726,177,162,147,387,140,665,453,86,11,71,87,7
10/1/20,265,3,4,17,4,24,282,934,172,126,139,375,110,639,455,73,2,67,59,7
10/2/20,254,2,4,50,5,21,210,1153,156,108,137,254,146,711,487,65,0,65,62,10
10/3/20,29,0,4,50,2,14,245,1130,67,68,115,336,73,737,301,30,0,60,6,9
10/4/20,3,0,3,151,0,3,231,516,68,50,83,224,1,929,240,0,0,0,0,0
10/5/20,184,0,1,25,6,10,141,534,207,115,212,315,60,672,301,10,0,0,61,0
10/6/20,264,0,1,156,-7,14,140,618,248,162,225,373,153,1108,441,97,9,57,72,11
10/7/20,247,3,1,37,15,23,246,632,269,158,143,536,181,952,491,125,11,82,99,25
10/8/20,251,0,1,40,1,21,321,506,264,140,147,559,197,986,498,126,12,91,121,20
10/9/20,179,12,2,36,4,11,321,483,189,140,156,625,148,983,516,132,10,93,122,13
10/10/20,24,5,1,13,2,0,233,495,82,99,142,558,55,945,421,88,7,88,9,8
10/11/20,4,5,1,12,2,3,179,465,70,37,80,546,4,496,375,3,6,0,4,1
10/12/20,120,0,0,21,7,7,199,424,200,77,94,629,49,513,479,0,5,0,99,1
10/13/20,212,0,0,30,9,22,265,503,282,109,140,673,143,1190,562,155,21,149,122,11
10/14/20,245,0,1,38,0,19,310,598,240,151,156,680,245,1329,612,195,26,152,126,25
10/15/20,230,0,1,58,-1,14,258,743,229,188,160,648,223,1352,688,238,20,150,118,21
10/16/20,195,0,0,59,2,18,286,496,233,174,155,724,226,1295,648,240,15,105,86,19
10/17/20,47,0,0,44,2,14,274,466,129,124,129,727,145,1171,576,145,8,88,3,2
10/18/20,0,0,0,12,3,5,299,401,102,49,92,583,11,1093,448,4,5,0,2,0
10/19/20,49,0,0,14,1,4,265,430,197,29,118,910,11,906,473,0,6,0,112,0
10/20/20,53,1,0,99,6,76,338,515,244,57,137,941,106,1066,561,171,12,119,108,13
